,date,open,high,low,close,volume,datetime,MACD,Trend,200EMA,STOCHRSIk,STOCHRSId,BandWidth,BuySignal,SellSignal
274,1660456200000,24603.76,24619.37,24595.97,24616.86,5.692133,2022-08-14 05:50:00,6.041157156381384,Above,24580.81886965295,98.85371704125367,88.68130906108779,0.4709880214774869,True,False
275,1660456500000,24618.84,24620.2,24590.0,24591.15,7.00739,2022-08-14 05:55:00,5.353186563192523,Above,24582.697256988777,86.21603671074763,93.69722919314559,0.2674141754729295,True,False
276,1660456800000,24596.89,24618.79,24596.89,24604.15,4.887126,2022-08-14 06:00:00,5.470670865610316,Above,24586.59775571809,79.7985504149537,88.28943472231826,0.1333289173017517,True,False
277,1660457100000,24606.47,24625.63,24605.56,24625.63,7.338423,2022-08-14 06:05:00,6.615544994741458,Above,24593.694527405707,79.7985504149537,81.9377125135516,0.1967842922931328,True,False
278,1660457400000,24621.61,24635.0,24605.07,24619.81,10.846614,2022-08-14 06:10:00,6.587050582292104,Above,24598.44279515012,89.43809950015724,83.0117334433548,0.2011098910804587,True,False
279,1660457700000,24628.27,24628.32,24618.95,24628.32,0.636453,2022-08-14 06:15:00,6.72409912589853,Above,24603.875014213736,97.0018687546975,88.74617288993608,0.2290236257802328,True,False
280,1660458000000,24623.6,24628.28,24613.54,24616.46,3.899522,2022-08-14 06:20:00,5.642431082125309,Above,24606.163193447603,90.5661714205088,92.33537989178778,0.13755383391289674,True,False
281,1660458300000,24620.35,24628.32,24595.0,24628.32,6.813424,2022-08-14 06:25:00,5.354492662041954,Above,24610.191703729855,91.86814432800327,93.14539483440312,0.07755389702984074,True,False
282,1660458600000,24628.32,24645.16,24616.22,24616.28,6.785141,2022-08-14 06:30:00,4.041696663643522,Above,24611.29866668806,83.4988227555062,88.64437950133934,0.08837434566816012,True,False
283,1660458900000,24619.68,24649.67,24611.32,24639.06,14.642669,2022-08-14 06:35:00,4.368277935363233,Above,24616.346181835685,89.9345200896949,88.43382905773471,0.13903490842529548,True,False
284,1660459200000,24639.09,24643.52,24629.22,24633.72,1.44212,2022-08-14 06:40:00,3.9007602944862523,Above,24619.505057865557,86.43804203258203,86.62379495926096,0.14852515306927352,True,False
285,1660459500000,24632.48,24642.32,24624.14,24636.04,7.429443,2022-08-14 06:45:00,3.4399775698042987,Above,24622.511410980907,89.69596338267395,88.68950850165021,0.1301474479383215,True,False
286,1660459800000,24640.73,24664.36,24636.02,24658.56,13.604022,2022-08-14 06:50:00,4.288847556346774,Above,24629.06569989347,89.69596338267395,88.60998959930988,0.21900040653353553,True,False
287,1660460100000,24658.56,24687.5,24641.31,24679.31,9.69975,2022-08-14 06:55:00,5.79135090663182,Above,24638.201027185565,94.88859977759485,91.42684218098083,0.28198368762736337,True,False
288,1660460400000,24687.11,24815.31,24673.61,24785.73,59.397283,2022-08-14 07:00:00,13.07883487701239,Above,24665.02447678819,99.99999999999999,94.86152105342285,0.9083747389259411,True,False
289,1660460700000,24780.0,24787.38,24731.13,24750.99,28.395274,2022-08-14 07:05:00,14.571899939882432,Above,24680.654571917607,87.48144693702784,94.12334890487415,0.9206719959563606,True,False
290,1660461000000,24762.38,24786.99,24758.84,24773.07,5.994931,2022-08-14 07:10:00,15.947773900864654,Above,24697.457377023497,78.00082381787188,88.49409025163317,0.8270940609587487,True,False
291,1660461300000,24777.85,24851.12,24770.04,24846.3,43.604341,2022-08-14 07:15:00,20.4059944646457,Above,24724.51967211013,76.6062317579683,80.69616750428928,0.8733798262533523,True,False
292,1660461600000,24835.34,24911.69,24824.27,24911.69,48.628926,2022-08-14 07:20:00,26.015623001849335,Above,24758.55064081738,89.12478482094043,81.2439467989268,0.9408012267891102,True,False
293,1660461900000,24912.17,24968.92,24850.74,24887.99,33.024496,2022-08-14 07:25:00,26.308055216165748,Above,24782.085069759672,92.33870983252184,86.02324213714344,1.0111536948772033,True,False
294,1660462200000,24891.72,24975.0,24881.64,24955.33,31.406993,2022-08-14 07:30:00,29.00244074116293,Above,24813.584147985188,92.17117953693666,91.21155806346623,0.9959815824550999,True,False
295,1660462500000,24960.93,24985.35,24928.67,24958.51,26.26078,2022-08-14 07:35:00,28.90043618666607,Above,24839.93430289697,90.81015399782403,91.7733477890941,0.6787086775384849,True,False
296,1660462800000,24957.82,24999.0,24930.0,24984.03,29.562336,2022-08-14 07:40:00,28.410872422378176,Above,24866.133520552066,97.07685210539859,93.35272854671969,0.5565981823429366,True,False
297,1660463100000,24989.11,25000.0,24954.0,24990.16,50.802238,2022-08-14 07:45:00,26.401879168547225,Above,24888.6837895426,98.63897446088735,95.50866018803659,0.5815368176499549,True,False
298,1660463400000,24996.48,25036.1,24919.85,24932.57,67.287529,2022-08-14 07:50:00,19.41921493134477,Above,24896.663100534854,83.21121446251259,92.97568034293278,0.3344647151347956,True,False
299,1660463700000,24932.43,24932.57,24828.03,24884.93,28.841497,2022-08-14 07:55:00,10.275918311461922,Above,24894.529809528514,49.87788112917925,77.24269001752633,0.6159803925186669,False,False
300,1660464000000,24879.49,24892.4,24788.84,24816.0,24.978246,2022-08-14 08:00:00,-1.1244130692032286,Above,24880.25166234151,16.544547795845915,49.87788112917917,1.0454782538880028,False,True
301,1660464300000,24812.5,24838.97,24739.0,24772.38,67.236311,2022-08-14 08:05:00,-11.72399806671038,Above,24860.63863282487,0.0,22.140809641674977,1.2577241754328552,False,True
302,1660464600000,24771.45,24838.98,24755.21,24802.61,27.559196,2022-08-14 08:10:00,-16.52638714768939,Above,24850.087972311252,3.2773412106177537,6.60729633548781,0.9422045878293901,False,True
303,1660464900000,24801.58,24852.42,24790.0,24792.07,25.437775,2022-08-14 08:15:00,-20.007636141931528,Above,24839.53925007284,5.339846917115554,2.8723960425776895,0.6191975213346431,False,True
304,1660465200000,24792.07,24832.41,24787.17,24823.11,13.08615,2022-08-14 08:20:00,-19.779187388334734,Above,24836.55211369596,10.81108592612008,6.476091351284384,0.28986155253057094,False,True
305,1660465500000,24830.79,24867.87,24830.79,24846.03,9.049342,2022-08-14 08:25:00,-17.710666277566965,Above,24838.27536575124,15.398815027716878,10.51658262365076,0.40939952657089035,False,True
306,1660465800000,24852.7,24878.74,24787.8,24809.76,23.285462,2022-08-14 08:30:00,-18.33426008656764,Above,24833.09075379647,16.592204988772398,14.267368647536374,0.30027104617840406,False,True
307,1660466100000,24810.86,24827.64,24780.14,24801.93,19.100655,2022-08-14 08:35:00,-18.755767708084413,Above,24827.42516219711,13.410380828491336,15.133800281660127,0.301725907375535,False,True
308,1660466400000,24800.55,24800.55,24732.0,24748.06,12.740209,2022-08-14 08:40:00,-21.92393254997473,Above,24812.995132706725,5.545310516276767,11.849298777846755,0.5241410392633878,False,True
309,1660466700000,24748.11,24748.11,24636.76,24698.47,53.987797,2022-08-14 08:45:00,-26.324459811673982,Above,24792.1723813055,2.289414848723448,7.0817020644971045,0.8353200316230035,False,True
310,1660467000000,24703.15,24711.78,24600.0,24665.84,25.723746,2022-08-14 08:50:00,-30.12437870554099,Above,24769.20285743177,0.0,2.611575121666659,0.9108636818191648,False,True
311,1660467300000,24663.27,24686.86,24640.0,24665.47,9.495853,2022-08-14 08:55:00,-31.221232495327456,Above,24750.34233789872,0.0,0.7631382829077369,0.8498741729685082,False,True
312,1660467600000,24662.93,24680.51,24627.0,24672.33,13.172519,2022-08-14 09:00:00,-30.033797343155634,Above,24736.15827646259,1.3831447420464882,0.4610482473487503,0.5092515283927961,False,True
313,1660467900000,24677.31,24703.63,24667.08,24702.95,7.47529,2022-08-14 09:05:00,-25.89210065734773,Above,24730.12040801484,11.203265267017805,4.195470003021352,0.2646403779862275,False,True
314,1660468200000,24699.12,24706.11,24655.0,24683.75,19.102354,2022-08-14 09:10:00,-23.236227336485495,Above,24721.689424739416,17.461183016698,10.015864341920686,0.22837135152663174,False,True
315,1660468500000,24686.17,24707.82,24675.84,24703.64,26.611138,2022-08-14 09:15:00,-19.10327204274389,Below,24718.40771115043,27.549050260496752,18.737832848070774,0.25219553417535573,False,True
316,1660468800000,24701.84,24716.82,24685.0,24697.08,16.926525,2022-08-14 09:20:00,-15.905603716921966,Below,24714.529945486713,27.854822303943212,24.288351860379247,0.19656443450940295,False,True
317,1660469100000,24704.84,24737.37,24704.84,24730.19,10.033431,2022-08-14 09:25:00,-10.893883388717125,Below,24717.37722812549,40.39607197358544,31.93331484600839,0.24491789800185151,False,True
318,1660469400000,24731.8,24750.77,24725.45,24739.38,8.988044,2022-08-14 09:30:00,-6.509562225190379,Below,24721.377732102672,50.02757887054736,39.42615771602525,0.3367566163888564,False,True
319,1660469700000,24743.85,24765.88,24702.87,24732.36,18.969967,2022-08-14 09:35:00,-3.767963784904156,Below,24723.374508084005,65.25290917543533,51.892186673189286,0.27304601920369803,False,False
320,1660470000000,24724.5,24742.37,24710.0,24742.37,0.921941,2022-08-14 09:40:00,-1.1043084767828866,Below,24726.828233886914,77.42236476610948,64.2342842706973,0.2623747512561073,False,False
321,1660470300000,24747.52,24788.72,24736.65,24770.0,10.902035,2022-08-14 09:45:00,2.497844552246981,Below,24734.677645907475,89.65317921663564,77.4428177193934,0.2308677218995688,True,False
322,1660470600000,24777.81,24783.96,24742.42,24750.93,13.530238,2022-08-14 09:50:00,3.5134209636777047,Below,24737.63261937884,91.40303646503669,86.15952681592718,0.2092886477392365,True,False
323,1660470900000,24749.79,24762.38,24730.0,24761.44,3.645816,2022-08-14 09:55:00,4.7342617665239946,Below,24741.961234037233,90.77297180776043,90.60972916314417,0.21573678423317577,True,False
324,1660471200000,24763.79,24766.15,24720.0,24720.0,7.062335,2022-08-14 10:00:00,2.693641845512669,Below,24737.9682823941,74.87124128190834,85.68241651823507,0.2784818654938945,False,False
325,1660471500000,24726.43,24726.43,24683.54,24719.54,5.816895,2022-08-14 10:05:00,1.3248827046228584,Below,24734.61768559517,64.00104279367272,76.5484186277804,0.33921999321621293,False,False
326,1660471800000,24711.42,24729.72,24682.45,24729.72,8.069231,2022-08-14 10:10:00,1.124985767877769,Below,24733.72719730514,51.23837361671823,63.37021923076634,0.27403592736141474,False,False
327,1660472100000,24720.35,24720.35,24666.66,24672.55,8.942803,2022-08-14 10:15:00,-2.632495784445114,Below,24722.604070522386,33.80677080923699,49.68206240654255,0.46115880458174724,False,True
328,1660472400000,24667.9,24721.49,24664.4,24699.95,26.79006,2022-08-14 10:20:00,-3.019769240572863,Below,24718.485148609223,28.86375563035561,37.96963335210351,0.32937984795614417,False,True
329,1660472700000,24705.68,24748.77,24704.42,24728.25,6.311192,2022-08-14 10:25:00,-1.2100414769099466,Below,24720.260576134817,33.149075998779274,31.939867479457188,0.34842906462329987,False,True
330,1660473000000,24737.3,24744.84,24710.43,24710.43,6.573323,2022-08-14 10:30:00,-1.0586575574487007,Below,24718.473198655756,48.998433111960026,37.0037549136982,0.3402819035303788,False,True
331,1660473300000,24710.42,24710.42,24675.08,24675.8,16.543885,2022-08-14 10:35:00,-3.0249892613354206,Below,24710.7144352638,42.846198654351696,41.66456925503023,0.3406630694372459,False,True
332,1660473600000,24683.35,24683.35,24648.24,24654.27,5.758596,2022-08-14 10:40:00,-5.372679775414747,Below,24700.451810670376,20.984989110162235,37.60987362549122,0.42164409794143115,False,True
333,1660473900000,24655.18,24665.55,24640.49,24660.0,5.894378,2022-08-14 10:45:00,-6.084413847793957,Below,24693.096936003032,7.543027715695293,23.79140516006964,0.46785767970765235,False,True
334,1660474200000,24658.33,24664.8,24626.18,24652.83,14.49071,2022-08-14 10:50:00,-6.542832093434676,Below,24685.775674911572,2.7154252886183774,10.4144807048252,0.3483657385498184,False,True
335,1660474500000,24654.59,24660.0,24612.9,24632.31,11.926559,2022-08-14 10:55:00,-7.655499218629419,Below,24676.054643109466,2.7154252886183774,4.324626097643914,0.22686843057767644,False,True
336,1660474800000,24634.15,24670.0,24624.5,24670.0,4.235445,2022-08-14 11:00:00,-5.387634375229485,Below,24674.953798907743,15.852113389002293,7.094321322079581,0.20053378127881447,False,True
337,1660475100000,24669.29,24669.33,24647.44,24650.11,2.528215,2022-08-14 11:05:00,-4.7821443823359004,Below,24670.43674456088,28.04784480016293,15.538461159261098,0.20192937941409747,False,True
338,1660475400000,24648.89,24678.98,24648.89,24670.01,5.705383,2022-08-14 11:10:00,-2.7001352084582315,Below,24670.35915464072,50.46257221794042,31.454176802368448,0.22872111322247474,False,True
339,1660475700000,24668.01,24685.0,24658.8,24669.7,4.725691,2022-08-14 11:15:00,-1.0854156095557812,Below,24670.239308342407,57.205565423595296,45.23866081389945,0.24563337276824546,False,True
340,1660476000000,24665.0,24674.71,24663.27,24671.53,1.015111,2022-08-14 11:20:00,0.2908133493851679,Below,24670.473979552877,67.97245028336125,58.54686264163223,0.13143924282354186,False,False
341,1660476300000,24668.71,24674.24,24641.11,24674.24,4.490188,2022-08-14 11:25:00,1.5009135211042874,Below,24671.158710543263,70.37007647675809,65.18269739457145,0.14033865715678473,True,False
342,1660476600000,24669.36,24670.69,24640.0,24643.96,4.295806,2022-08-14 11:30:00,0.4346863219750112,Below,24666.213490444487,59.040974533517726,65.79450043121226,0.17969824867087678,False,False
343,1660476900000,24646.5,24646.5,24563.07,24592.29,22.387214,2022-08-14 11:35:00,-3.3684559488853054,Below,24652.772855818213,35.77032869268653,55.06045990098736,0.5030639737111948,False,False
344,1660477200000,24601.74,24602.3,24533.77,24540.86,17.766389,2022-08-14 11:40:00,-8.664682929828,Below,24632.425063851264,10.957975081512197,35.256426102572064,0.8313875127892187,False,True
345,1660477500000,24543.4,24587.63,24535.05,24569.74,5.719941,2022-08-14 11:45:00,-9.474164364977408,Below,24621.027779514672,11.738151025579507,19.48881826659266,0.7907087484613431,False,True
346,1660477800000,24574.88,24587.4,24573.16,24576.17,21.368885,2022-08-14 11:50:00,-8.840119275981621,Below,24612.87181960291,25.99757309629432,16.231233067795255,0.5535657279561814,False,True
347,1660478100000,24570.0,24577.6,24559.38,24570.6,5.346852,2022-08-14 11:55:00,-8.08020096449221,Below,24605.186034220562,38.98440757392467,25.573377231932742,0.2709011089998866,False,True
348,1660478400000,24569.21,24591.29,24548.91,24591.29,24.211408,2022-08-14 12:00:00,-5.586955664998122,Below,24602.65948254409,48.74783603939693,37.909938903205216,0.2665720632560448,False,True
349,1660478700000,24592.29,24604.07,24552.69,24556.82,6.338993,2022-08-14 12:05:00,-5.645443162140452,Below,24594.32503117244,47.62284463310692,45.11836274880941,0.18166279654433712,False,True
350,1660479000000,24555.68,24556.5,24487.46,24511.08,34.813128,2022-08-14 12:10:00,-8.006599293985296,Below,24579.189570959268,38.569532337597224,44.98007100336693,0.4459510366094246,False,True
351,1660479300000,24518.59,24541.58,24505.76,24505.76,13.395384,2022-08-14 12:15:00,-9.089489179037585,Below,24565.838739875762,20.021915585373907,35.404764185359255,0.5456297832564585,False,True
352,1660479600000,24507.2,24537.01,24490.0,24527.85,4.651798,2022-08-14 12:20:00,-7.54446071786802,Below,24558.931696261985,19.14789356867422,25.913113830548355,0.5185408016943185,False,True
353,1660479900000,24528.61,24538.79,24513.61,24519.44,4.073164,2022-08-14 12:25:00,-6.362540287878915,Below,24551.751387850716,25.619289696542182,21.596366283530006,0.2928811301471904,False,True
354,1660480200000,24519.44,24521.06,24491.5,24507.38,16.249421,2022-08-14 12:30:00,-5.688600115839016,Below,24543.683862786947,30.398466538670416,25.055216601295513,0.13479238731408222,False,True
355,1660480500000,24512.23,24544.5,24510.49,24530.19,8.876109,2022-08-14 12:35:00,-3.130093778047666,Below,24541.23043318932,43.30815785976058,33.10863803165763,0.16480309012036046,False,True
356,1660480800000,24526.93,24540.0,24515.19,24523.21,10.666057,2022-08-14 12:40:00,-1.4184930958877686,Below,24537.95399079126,57.54935982485468,43.75199474109513,0.13096844799778837,False,True
357,1660481100000,24525.71,24536.72,24493.96,24502.34,11.937615,2022-08-14 12:45:00,-1.2106357251647353,Below,24531.4787197383,66.37126951846574,55.742929067693574,0.1671467524037648,False,False
358,1660481400000,24495.83,24532.26,24480.99,24531.85,10.767437,2022-08-14 12:50:00,1.2617014302903797,Below,24531.54622524043,74.5345028829838,66.15171074210132,0.19585392678640157,True,False
359,1660481700000,24535.68,24543.7,24533.0,24537.81,1.724186,2022-08-14 12:55:00,3.5179849898427236,Below,24532.68509337853,83.22171594123442,74.70916278089456,0.20036582434731617,True,False
360,1660482000000,24536.42,24544.52,24525.76,24538.1,1.965632,2022-08-14 13:00:00,5.150707875356247,Below,24533.66962185516,99.99999999999996,85.91873960807264,0.21703516692570543,True,False
361,1660482300000,24534.46,24534.46,24497.05,24514.43,10.876212,2022-08-14 13:05:00,4.766194248958797,Below,24530.171508790583,89.48211152779913,90.90127582301108,0.23155361493343965,False,False
362,1660482600000,24517.64,24522.21,24502.94,24509.74,2.703113,2022-08-14 13:10:00,4.337868835396733,Below,24526.456689010476,76.96068031515271,88.8142639476505,0.19538333715448458,False,False
363,1660482900000,24510.74,24510.74,24427.85,24476.5,38.547894,2022-08-14 13:15:00,2.0726553858387717,Below,24517.373654644933,51.324211703429626,72.58900118212706,0.36945946970793314,False,False
364,1660483200000,24477.79,24502.76,24471.74,24472.0,24.6581,2022-08-14 13:20:00,0.6042579911083763,Below,24509.12389925494,34.56436918661257,54.28308706839821,0.404371914192638,False,False
365,1660483500000,24472.0,24480.46,24439.25,24475.72,19.353595,2022-08-14 13:25:00,0.2354692508817493,Below,24503.050463026768,17.371394589363835,34.41999182646858,0.3008313411711385,False,False
366,1660483800000,24475.99,24476.61,24407.73,24438.5,19.912182,2022-08-14 13:30:00,-2.0380054112493298,Below,24491.314015203716,9.674529867753582,20.5367645479099,0.36905998541431917,False,True
367,1660484100000,24431.54,24483.87,24407.02,24471.98,13.560459,2022-08-14 13:35:00,-0.8695671523157529,Below,24487.79873971213,25.206640139960154,17.417521532359096,0.23445507744772362,False,True
368,1660484400000,24471.22,24497.52,24456.67,24497.52,13.049957,2022-08-14 13:40:00,1.890213649039481,Below,24489.566241582652,54.92104594985532,29.93407198585626,0.30873159547772294,False,False
369,1660484700000,24491.76,24538.63,24475.25,24525.96,19.792127,2022-08-14 13:45:00,5.683507902442813,Below,24496.183288567623,88.25437928318865,56.127355124334606,0.47384241741614186,True,False
370,1660485000000,24532.18,24534.0,24479.65,24496.44,8.6262,2022-08-14 13:50:00,6.213911953187676,Below,24496.22996337351,91.97190504789012,78.38244342697793,0.4785742790613677,True,False
371,1660485300000,24494.12,24507.16,24469.49,24488.2,31.909873,2022-08-14 13:55:00,6.015272104555429,Below,24494.76997003287,81.83537673367891,87.35388702158578,0.28638091640920366,False,False
372,1660485600000,24478.64,24511.76,24471.57,24509.49,9.58823,2022-08-14 14:00:00,7.240920283467354,Below,24497.4463391178,78.7954602500464,84.20091401053837,0.21409256278881547,True,False
373,1660485900000,24503.63,24523.89,24496.18,24521.31,3.487302,2022-08-14 14:05:00,8.67417730380799,Below,24501.78518655093,86.82355520215624,82.48479739529374,0.2339342237556728,True,False
374,1660486200000,24522.21,24538.02,24510.0,24519.68,7.751078,2022-08-14 14:10:00,9.284308039524738,Below,24505.038788996215,96.45726021191444,87.35875855470557,0.2111405829826546,True,False
375,1660486500000,24520.0,24541.58,24515.42,24538.15,8.47515,2022-08-14 14:15:00,10.608109331971828,Below,24511.05900917872,99.49717669554695,94.25933070320576,0.26766400300253,True,False
376,1660486800000,24537.83,24541.53,24496.58,24514.58,18.409566,2022-08-14 14:20:00,9.602757038195069,Below,24511.699189328043,92.95069486019942,96.30171058922015,0.157992800239647,True,False
377,1660487100000,24513.68,24520.0,24502.15,24513.02,9.506811,2022-08-14 14:25:00,8.57297878318299,Below,24511.939336722942,86.48506169816658,92.97764441797086,0.14594780093813764,True,False
378,1660487400000,24501.35,24516.12,24482.6,24506.91,10.143295,2022-08-14 14:30:00,7.271963563478959,Below,24511.024911864224,77.79430686846956,85.74335447561174,0.17376529672756735,False,False
379,1660487700000,24512.2,24523.11,24500.0,24518.58,5.233353,2022-08-14 14:35:00,6.987247423429299,Below,24512.398564252548,79.4491018810131,81.24282348254964,0.17350651668279785,True,False
380,1660488000000,24518.79,24527.91,24506.88,24514.13,12.44959,2022-08-14 14:40:00,6.309787057063957,Below,24512.713370752084,76.4862839963919,77.90989758195809,0.0614947612931778,True,False
381,1660488300000,24521.85,24528.82,24500.45,24507.4,6.040845,2022-08-14 14:45:00,5.261790255672771,Below,24511.747303342614,64.78726154274187,73.57421580671553,0.07148242977830112,False,False
382,1660488600000,24507.4,24510.89,24487.5,24508.64,8.469345,2022-08-14 14:50:00,4.533120215636638,Below,24511.1823390985,50.43240270134648,63.90198274682664,0.07386049811900824,False,False
383,1660488900000,24506.76,24527.32,24505.89,24520.0,14.549841,2022-08-14 14:55:00,4.678298950703853,Below,24512.785550171502,51.660824612059024,55.62682961871568,0.08287246556659997,True,False
384,1660489200000,24520.0,24541.0,24512.83,24530.93,7.956484,2022-08-14 15:00:00,5.325474274480909,Below,24516.084541049408,72.05060189540607,58.047943069603754,0.14040808601323354,True,False
385,1660489500000,24541.5,24547.73,24500.0,24503.22,13.412563,2022-08-14 15:05:00,3.7753129718750404,Below,24513.745533585876,57.96381422627212,60.5584135779123,0.16497560755317897,False,False
386,1660489800000,24504.91,24507.4,24475.11,24483.42,19.035604,2022-08-14 15:10:00,1.4253586772059315,Below,24508.231800206624,33.33333333333329,54.44924981833705,0.26209387608200185,False,False
387,1660490100000,24489.88,24518.41,24489.63,24518.41,6.748542,2022-08-14 15:15:00,2.1906192367455084,Below,24510.082381987235,25.944897475050922,39.08068167821866,0.26855718296996395,False,False
388,1660490400000,24521.96,24523.2,24481.47,24510.12,18.962314,2022-08-14 15:20:00,2.101298537707388,Below,24510.089221625916,46.4296183222776,35.23594971022049,0.2588961257314574,False,False
389,1660490700000,24510.12,24511.36,24480.62,24494.12,4.027836,2022-08-14 15:25:00,0.9842017279748543,Below,24507.18572678484,56.783001242678836,43.052505680002334,0.19913121554595398,False,False
390,1660491000000,24493.04,24516.12,24490.0,24502.21,9.788275,2022-08-14 15:30:00,0.8165991506201564,Below,24506.281049187593,47.23316519506165,50.148594920005905,0.19887368663137603,False,False
391,1660491300000,24500.61,24522.38,24498.88,24522.38,11.187489,2022-08-14 15:35:00,2.0219633516847297,Below,24509.208131153486,57.30667579462408,53.7742807441214,0.16887177522305402,True,False
392,1660491600000,24517.3,24530.39,24495.3,24503.44,3.72624,2022-08-14 15:40:00,1.5241720520937045,Below,24508.15938003467,64.69043547072087,56.410092153468746,0.15420842921301556,False,False
393,1660491900000,24504.25,24524.99,24496.08,24517.41,6.278916,2022-08-14 15:45:00,2.0817363426091005,Below,24509.84131093746,75.68937072576863,65.89549399703775,0.1699709948627178,True,False
394,1660492200000,24521.72,24524.91,24510.0,24510.0,7.441362,2022-08-14 15:50:00,1.9023822792911886,Below,24509.870163494284,67.37961613509265,69.25314077719393,0.1276594219535075,True,False
395,1660492500000,24508.09,24542.27,24508.09,24531.0,13.833579,2022-08-14 15:55:00,3.079268019675271,Below,24513.711951949866,82.97580687192794,75.34826457759628,0.1561278245862566,True,False
396,1660492800000,24530.99,24531.6,24498.5,24498.5,30.1489,2022-08-14 16:00:00,1.6232610101256704,Below,24510.946142504436,69.15953914275313,73.17165404992444,0.18602610513337478,False,False
397,1660493100000,24501.68,24520.03,24497.47,24509.22,19.440104,2022-08-14 16:05:00,1.3478338159130292,Below,24510.63229841272,67.12691627974927,73.08742076480998,0.1752512858208024,False,False
398,1660493400000,24510.17,24532.45,24501.38,24525.78,28.088308,2022-08-14 16:10:00,2.196432697754115,Below,24513.38642597404,63.771187561599525,66.6858809947005,0.19344875108977708,True,False
399,1660493700000,24525.15,24550.0,24492.59,24543.89,18.071631,2022-08-14 16:15:00,3.798975656938316,Above,24518.932530342398,83.52679194162613,71.4749652609915,0.26196237901226627,True,False
400,1660494000000,24543.89,24564.52,24535.53,24543.52,17.632888,2022-08-14 16:20:00,4.602059146154822,Above,24523.402979371054,96.36181073193218,81.2199300783858,0.29614495755692516,True,False
401,1660494300000,24547.65,24548.92,24513.67,24519.15,12.927659,2022-08-14 16:25:00,3.319845008845818,Above,24522.629710394496,81.61744158443884,87.16868141933224,0.22226544856109567,False,False
402,1660494600000,24514.6,24533.42,24500.0,24518.01,30.265478,2022-08-14 16:30:00,2.2727402341640075,Above,24521.78976305004,62.722087132775414,80.23377981638201,0.1866350488917694,False,False
403,1660494900000,24516.7,24517.48,24434.96,24447.24,29.447716,2022-08-14 16:35:00,-3.020915550644222,Below,24508.235260677306,29.671214349360074,58.003581022191305,0.5775231992791853,False,False
404,1660495200000,24444.36,24488.45,24381.43,24422.44,32.536625,2022-08-14 16:40:00,-7.758141772337447,Below,24492.636122372336,14.437978881669844,35.610426787934976,0.7623021520849157,False,True
405,1660495500000,24418.83,24452.99,24350.0,24355.0,37.715416,2022-08-14 16:45:00,-14.601778308042942,Below,24467.611372850093,0.0,14.703064410343169,1.0129287639568358,False,True
406,1660495800000,24355.0,24414.98,24355.0,24376.85,23.857332,2022-08-14 16:50:00,-16.675357676169792,Below,24451.109305059166,5.600964910824048,6.67964793083116,0.9369385127276342,False,True
407,1660496100000,24375.08,24384.42,24314.28,24320.26,37.744972,2022-08-14 16:55:00,-20.61830820274806,Below,24427.318522321137,5.659980294289482,3.753648401704373,0.7492570007282723,False,True
408,1660496400000,24314.46,24329.22,24212.51,24241.6,122.218353,2022-08-14 17:00:00,-26.887710919099312,Below,24393.551518262746,5.659980294289482,5.640308499800867,0.9967767505989308,False,True
409,1660496700000,24246.66,24300.79,24186.12,24186.12,90.303699,2022-08-14 17:05:00,-32.746060367732866,Below,24355.836696760427,0.05901538346536247,3.7929919906813048,1.1789445550125621,False,True
410,1660497000000,24191.66,24260.4,24189.09,24260.4,29.249213,2022-08-14 17:10:00,-29.684050280624888,Below,24338.48457007671,11.195120540026084,5.638038739260172,1.0836791576132547,False,True
411,1660497300000,24261.0,24335.73,24254.49,24280.0,25.434901,2022-08-14 17:15:00,-24.61334118358681,Below,24327.851011880946,24.95980475333506,12.071313558942032,0.7300729307069599,False,True
412,1660497600000,24280.14,24313.54,24237.16,24270.14,25.895092,2022-08-14 17:20:00,-20.373403004655543,Below,24317.358100629863,38.05072393148524,24.73521640828199,0.5489835910661063,False,True
413,1660497900000,24260.0,24289.43,24219.72,24284.57,21.936398,2022-08-14 17:25:00,-15.279874347290942,Below,24311.396627788068,41.99134664515335,35.00062510999108,0.5943233602312531,False,True
414,1660498200000,24279.68,24310.0,24247.43,24293.89,24.417529,2022-08-14 17:30:00,-10.20962524139221,Below,24308.213604553872,47.86602353370531,42.63603137011449,0.1908647903386804,False,True
415,1660498500000,24290.11,24322.51,24287.5,24317.66,9.328813,2022-08-14 17:35:00,-4.474323100385725,Below,24309.931130998622,58.59060908856507,49.48265975580777,0.26567580979608135,False,True
416,1660498800000,24313.21,24329.87,24300.0,24319.94,27.223172,2022-08-14 17:40:00,0.015923675408075155,Below,24311.75092536251,76.78819916820414,61.081610596824696,0.31567583286344897,False,False
417,1660499100000,24312.65,24317.78,24289.76,24307.8,12.509576,2022-08-14 17:45:00,2.570120707721884,Below,24311.032575296602,88.42509943275591,74.60130256317488,0.22467904357314308,False,False
418,1660499400000,24307.68,24307.68,24263.77,24265.99,23.481675,2022-08-14 17:50:00,1.8776161288464976,Below,24302.84301615176,89.34651706319262,84.85327188805074,0.32579167445039575,False,False
419,1660499700000,24265.99,24267.86,24222.22,24233.99,44.127637,2022-08-14 17:55:00,-0.19178407143445497,Below,24290.324285942348,76.37276926305087,84.71479525299965,0.5554314243454057,False,False
420,1660500000000,24233.99,24252.12,24151.07,24201.17,57.834601,2022-08-14 18:00:00,-3.067607763930866,Below,24274.11441577101,61.41093775827506,75.71007469483936,0.732907275640142,False,False
